Balancing,Mode,Feature,Coefficient
DSNB,combined,discourse_addition_count,0.21385950590027514
DSNB,combined,avg_dep_distance,0.017590594090493357
DSNB,combined,max_parse_depth,-0.24870934759864938
DSNB,combined,noun_ratio,-0.4179823285168872
DSNB,combined,verb_ratio,0.1285238142427279
DSNB,combined,adj_ratio,0.012073790571863382
DSNB,combined,adv_ratio,-0.17394895564223445
DSNB,combined,pron_ratio,-0.39891925509769405
DSNB,combined,prep_ratio,0.06785277843562286
DSNB,combined,conj_ratio,0.03908873619045769
DSNB,combined,surp_mean,0.365288399814837
DSNB,combined,surp_max,-0.3651589719944431
DSNB,combined,surp_min,0.19375174262281875
DSNB,combined,surp_sum,0.07004872751260863
DSNB,combined,surp_std,0.5288754698416367
DSNB,combined,psg_surp_mean,-0.14168753377679918
DSNB,combined,psg_surp_sum,0.1363612801607427
DSNB,combined,psg_surp_max,-0.15269710237098147
DSNB,combined,psg_surp_min,0.0
DSNB,combined,psg_surp_std,0.015161518738732793
DSNB,combined,rel_surp_diff,0.5082474281248526
DSNB,combined,rel_surp_ratio,-0.6145530552590002
DSNB,combined,rel_surp_sum_ratio,-0.4311179215865618
DSNB,combined,rst_edu_count,-0.08412281591438944
DSNB,combined,rst_n_count,-0.3490715700454312
DSNB,combined,rst_s_count,0.3280174108646989
DSNB,combined,rst_n_ratio,-0.3790701754851483
DSNB,combined,rst_mean_depth,0.44116926486324093
DSNB,combined,rst_is_root,0.13034377346393194
DSNB,combined,psg_rst_max_depth,-0.25492133052996635
DSNB,combined,psg_rst_n_count,0.11938267294194758
DSNB,combined,psg_rst_s_count,-0.25738377307186017
DSNB,combined,rel_rst_depth_ratio,-0.4537653103609197
DSNB,combined,rel_rst_n_ratio,0.7203385893195317
DSNB,combined,rst_rel_elaboration_count,-0.23973117757681925
DSNB,combined,rst_rel_attribution_count,-0.21956989025434717
DSNB,combined,rst_rel_background_count,0.0
DSNB,combined,rst_rel_cause_count,0.0
DSNB,combined,rst_rel_result_count,0.0
DSNB,combined,rst_rel_contrast_count,0.0
DSNB,combined,rst_rel_joint_count,0.3213351024624535
DSNB,combined,align_jaccard,0.19315194729276475
DSNB,combined,align_match_count,0.346224021933707
DSNB,combined,align_rouge_l_recall,0.5387279545367141
DSNB,combined,align_ne_match,0.059777149836264594
DSNB,combined,align_sem_sim,0.8544169397882885
DSNB,combined,surp_deletion_drop,-0.4014947213271745
DSNB,combined_heuristic,intercept,0.002461268704035991
DSNB,combined_heuristic,word_count,1.0930483574809888
DSNB,combined_heuristic,char_count,-0.8543748002108131
DSNB,combined_heuristic,avg_word_length,0.16877455092939306
DSNB,combined_heuristic,ttr,-0.05815482937437836
DSNB,combined_heuristic,stopword_ratio,0.3111730688175495
DSNB,combined_heuristic,comma_count,0.5519003907277741
DSNB,combined_heuristic,period_count,-0.06669461752214302
DSNB,combined_heuristic,exclamation_count,0.006846002742435013
DSNB,combined_heuristic,question_count,-0.4526005384411252
DSNB,combined_heuristic,semicolon_count,0.0763336438835816
DSNB,combined_heuristic,colon_count,-0.1086754243640155
DSNB,combined_heuristic,parenthesis_count,-0.007815383521127546
DSNB,combined_heuristic,cap_ratio,-0.06633954258578441
DSNB,combined_heuristic,title_ratio,0.5051423425944735
DSNB,combined_heuristic,flesch_reading_ease,0.061504814340076555
DSNB,combined_heuristic,flesch_kincaid_grade,-0.3251681048105619
DSNB,combined_heuristic,gunning_fog,-0.07932335674012411
DSNB,combined_heuristic,pron_1st_ratio,-0.03548338080872706
DSNB,combined_heuristic,pron_2nd_ratio,0.0
DSNB,combined_heuristic,pron_3rd_ratio,0.13608186094743474
DSNB,combined_heuristic,past_tense_ratio,0.050742202934335144
DSNB,combined_heuristic,present_tense_ratio,-0.17294462132815724
DSNB,combined_heuristic,number_ratio,0.02959157031882117
DSNB,combined_heuristic,discourse_causal_count,0.08979603694515492
DSNB,combined_heuristic,discourse_contrast_count,0.17727316840037685
DSNB,combined_heuristic,discourse_addition_count,0.21687690154975114
DSNB,combined_heuristic,avg_dep_distance,0.021848100890521555
DSNB,combined_heuristic,max_parse_depth,-0.24211537065550517
DSNB,combined_heuristic,noun_ratio,-0.4196282952951523
DSNB,combined_heuristic,verb_ratio,0.12150232195750212
DSNB,combined_heuristic,adj_ratio,0.006895926742711993
DSNB,combined_heuristic,adv_ratio,-0.174709544947101
DSNB,combined_heuristic,pron_ratio,-0.39456270851702036
DSNB,combined_heuristic,prep_ratio,0.0644807681566165
DSNB,combined_heuristic,conj_ratio,0.03973378821602477
DSNB,combined_heuristic,surp_mean,0.36420589783301544
DSNB,combined_heuristic,surp_max,-0.3657220200737831
DSNB,combined_heuristic,surp_min,0.19445953099083232
DSNB,combined_heuristic,surp_sum,0.0798703869670964
DSNB,combined_heuristic,surp_std,0.5306516992424436
DSNB,combined_heuristic,psg_surp_mean,-0.1410292762028965
DSNB,combined_heuristic,psg_surp_sum,0.13705544243920265
DSNB,combined_heuristic,psg_surp_max,-0.1518678220804327
DSNB,combined_heuristic,psg_surp_min,0.0
DSNB,combined_heuristic,psg_surp_std,0.01339762526615738
DSNB,combined_heuristic,rel_surp_diff,0.5066026878918056
DSNB,combined_heuristic,rel_surp_ratio,-0.6143906520224062
DSNB,combined_heuristic,rel_surp_sum_ratio,-0.43531532783614457
DSNB,combined_heuristic,rst_edu_count,-0.08495462589670655
DSNB,combined_heuristic,rst_n_count,-0.34871498299758175
DSNB,combined_heuristic,rst_s_count,0.3258141949097811
DSNB,combined_heuristic,rst_n_ratio,-0.27758083505569947
DSNB,combined_heuristic,rst_mean_depth,0.44450775567445455
DSNB,combined_heuristic,rst_is_root,0.20881323656075257
DSNB,combined_heuristic,psg_rst_max_depth,-0.2535738401830636
DSNB,combined_heuristic,psg_rst_n_count,0.11871469786357193
DSNB,combined_heuristic,psg_rst_s_count,-0.2606698992233809
DSNB,combined_heuristic,rel_rst_depth_ratio,-0.484026128063547
DSNB,combined_heuristic,rel_rst_n_ratio,0.7240891002018393
DSNB,combined_heuristic,rst_rel_elaboration_count,-0.24373087197217932
DSNB,combined_heuristic,rst_rel_attribution_count,-0.22213829671544097
DSNB,combined_heuristic,rst_rel_background_count,0.0
DSNB,combined_heuristic,rst_rel_cause_count,0.0
DSNB,combined_heuristic,rst_rel_result_count,0.0
DSNB,combined_heuristic,rst_rel_contrast_count,0.0
DSNB,combined_heuristic,rst_rel_joint_count,0.32165923387666523
DSNB,combined_heuristic,align_jaccard,0.19074794201465098
DSNB,combined_heuristic,align_match_count,0.349420059880888
DSNB,combined_heuristic,align_rouge_l_recall,0.5379975425642091
DSNB,combined_heuristic,align_ne_match,0.059794974680627486
DSNB,combined_heuristic,align_sem_sim,0.8554411331819943
DSNB,combined_heuristic,surp_deletion_drop,-0.40227870870469784
DSNB,combined_heuristic,rst_rule_based_score,-0.14430484433469104
DSNB,combined_deletion,intercept,0.0025035356841909416
DSNB,combined_deletion,word_count,1.1043597170391386
DSNB,combined_deletion,char_count,-0.8539054894893965
DSNB,combined_deletion,avg_word_length,0.16712789221195695
DSNB,combined_deletion,ttr,-0.05707868055150754
DSNB,combined_deletion,stopword_ratio,0.31280699556942987
DSNB,combined_deletion,comma_count,0.5593622544587493
DSNB,combined_deletion,period_count,-0.07282548745720752
DSNB,combined_deletion,exclamation_count,0.005248540868757071
DSNB,combined_deletion,question_count,-0.45234837484897444
DSNB,combined_deletion,semicolon_count,0.07432915974863773
DSNB,combined_deletion,colon_count,-0.10842453470489603
DSNB,combined_deletion,parenthesis_count,-0.006008933478666699
DSNB,combined_deletion,cap_ratio,-0.06592141912284512
DSNB,combined_deletion,title_ratio,0.5057788765180153
DSNB,combined_deletion,flesch_reading_ease,0.05925130070843711
DSNB,combined_deletion,flesch_kincaid_grade,-0.3361824891592391
DSNB,combined_deletion,gunning_fog,-0.07262695153715842
DSNB,combined_deletion,pron_1st_ratio,-0.036045309244656515
DSNB,combined_deletion,pron_2nd_ratio,0.0
DSNB,combined_deletion,pron_3rd_ratio,0.13837970585962978
DSNB,combined_deletion,past_tense_ratio,0.045946700323372384
DSNB,combined_deletion,present_tense_ratio,-0.17576531049064742
DSNB,combined_deletion,number_ratio,0.029257044774743543
DSNB,combined_deletion,discourse_causal_count,0.08773226043793114
DSNB,combined_deletion,discourse_contrast_count,0.1777246923761097
DSNB,combined_deletion,discourse_addition_count,0.21385950590027514
DSNB,combined_deletion,avg_dep_distance,0.017590594090493357
DSNB,combined_deletion,max_parse_depth,-0.24870934759864938
DSNB,combined_deletion,noun_ratio,-0.4179823285168872
DSNB,combined_deletion,verb_ratio,0.1285238142427279
DSNB,combined_deletion,adj_ratio,0.012073790571863382
DSNB,combined_deletion,adv_ratio,-0.17394895564223445
DSNB,combined_deletion,pron_ratio,-0.39891925509769405
DSNB,combined_deletion,prep_ratio,0.06785277843562286
DSNB,combined_deletion,conj_ratio,0.03908873619045769
DSNB,combined_deletion,surp_mean,0.365288399814837
DSNB,combined_deletion,surp_max,-0.3651589719944431
DSNB,combined_deletion,surp_min,0.19375174262281875
DSNB,combined_deletion,surp_sum,0.07004872751260863
DSNB,combined_deletion,surp_std,0.5288754698416367
DSNB,combined_deletion,psg_surp_mean,-0.14168753377679918
DSNB,combined_deletion,psg_surp_sum,0.1363612801607427
DSNB,combined_deletion,psg_surp_max,-0.15269710237098147
DSNB,combined_deletion,psg_surp_min,0.0
DSNB,combined_deletion,psg_surp_std,0.015161518738732793
DSNB,combined_deletion,rel_surp_diff,0.5082474281248526
DSNB,combined_deletion,rel_surp_ratio,-0.6145530552590002
DSNB,combined_deletion,rel_surp_sum_ratio,-0.4311179215865618
DSNB,combined_deletion,rst_edu_count,-0.08412281591438944
DSNB,combined_deletion,rst_n_count,-0.3490715700454312
DSNB,combined_deletion,rst_s_count,0.3280174108646989
DSNB,combined_deletion,rst_n_ratio,-0.3790701754851483
DSNB,combined_deletion,rst_mean_depth,0.44116926486324093
DSNB,combined_deletion,rst_is_root,0.13034377346393194
DSNB,combined_deletion,psg_rst_max_depth,-0.25492133052996635
DSNB,combined_deletion,psg_rst_n_count,0.11938267294194758
DSNB,combined_deletion,psg_rst_s_count,-0.25738377307186017
DSNB,combined_deletion,rel_rst_depth_ratio,-0.4537653103609197
DSNB,combined_deletion,rel_rst_n_ratio,0.7203385893195317
DSNB,combined_deletion,rst_rel_elaboration_count,-0.23973117757681925
DSNB,combined_deletion,rst_rel_attribution_count,-0.21956989025434717
DSNB,combined_deletion,rst_rel_background_count,0.0
DSNB,combined_deletion,rst_rel_cause_count,0.0
DSNB,combined_deletion,rst_rel_result_count,0.0
DSNB,combined_deletion,rst_rel_contrast_count,0.0
DSNB,combined_deletion,rst_rel_joint_count,0.3213351024624535
DSNB,combined_deletion,align_jaccard,0.19315194729276475
DSNB,combined_deletion,align_match_count,0.346224021933707
DSNB,combined_deletion,align_rouge_l_recall,0.5387279545367141
DSNB,combined_deletion,align_ne_match,0.059777149836264594
DSNB,combined_deletion,align_sem_sim,0.8544169397882885
DSNB,combined_deletion,surp_deletion_drop,-0.4014947213271745
